Fwy	District	County	City	CA PM	Abs PM	Length	ID	Name	Lanes	Type	Sensor Type	HOV	MS ID	IRM
US101-N	4	Marin		4.02	445.293		426296	Shoreline Hwy off	1	Off Ramp	loops	No	DT2E4	z1-N-27-101-00402
US101-N	4	Marin		4.71	445.983		426299	Redwood Hwy on	1	On Ramp	loops	No	DT2E5	a1-N-27-101-00471
US101-N	4	Marin		4.71	445.983		426300	Redwood Hwy off	1	Off Ramp	loops	No	DT2E5	z1-N-27-101-00471
US101-N	4	Marin		4.71	445.983	.805	426298	Redwood Hwy rm-n-hook	4	Mainline	loops	No	DT2E5	L4-N-27-101-00471
US101-N	4	Marin		5.571	446.844		426303	Tiburon Blvd off	1	Off Ramp	loops	No	DT2E6	z1-N-27-101-00557
US101-N	4	Marin		5.63	446.903	.54	426301	Tiburon Blvd rm-n-loop	4	Mainline	loops	No	DT2E6	L4-N-27-101-00563
US101-N	4	Marin		5.643	446.916		426302	Tiburon Blvd on	2	On Ramp	loops	No	DT2E6	a2-N-27-101-00564
US101-N	4	Marin	Corte Madera	5.742	447.015		426314	Tiburon Blvd on diag	3	On Ramp	loops	No	DT2E7	a3-N-27-101-00574
US101-N	4	Marin	Corte Madera	5.79	447.063	.235	426313	Tiburon Blvd rm-n-diag	4	Mainline	loops	No	DT2E7	L4-N-27-101-00579
US101-N	4	Marin	Corte Madera	6.1	447.373	.355	402575	4A5334 loc 15	5	Mainline	magnetometers	No	DS312	N5-N-27-101-00610
US101-N	4	Marin	Corte Madera	6.5	447.773	.45	402577	4A5334 loc 16	5	Mainline	magnetometers	No	DS313	N5-N-27-101-00650
US101-N	4	Marin	Corte Madera	7	448.273	.4	402579	4A5334 loc 17	5	Mainline	magnetometers	No	DS314	N5-N-27-101-00700
US101-N	4	Marin	Corte Madera	7.301	448.574	.23	426315	Tamalpais Dr rm-n-loop	4	Mainline	loops	No	DT2E8	L4-N-27-101-00730
US101-N	4	Marin	Corte Madera	7.314	448.587		429904	Tamalpais Dr on bus	1	On Ramp		No	DT2E8	a1-N-27-101-00731
US101-N	4	Marin	Corte Madera	7.32	448.593		426317	Tamalpais Dr on loop	1	On Ramp	loops	No	DT2E8	a3-N-27-101-00732
US101-N	4	Marin	Corte Madera	7.457	448.73		426312	Tamalpais Dr on diag	1	On Ramp	loops	No	DT2E9	a1-N-27-101-00746
US101-N	4	Marin	Corte Madera	7.46	448.733	.349	426311	Tamalpais Dr rm-n-diag	4	Mainline	loops	No	DT2E9	L4-N-27-101-00746
US101-N	4	Marin	Larkspur	8	449.273	.47	402583	4A5334 loc 20	5	Mainline	magnetometers	No	DS317	N5-N-27-101-00800
US101-N	4	Marin	Larkspur	8.4	449.673	.365	402585	4A5334 LOC 21	4	Mainline	magnetometers	No	DS318	N4-N-27-101-00840
US101-N	4	Marin	San Rafael	8.73	450.003	.325	401624	Sir Francis Drake Blvd	4	Mainline	loops	No	DT578	L4-N-27-101-00873
US101-N	4	Marin	San Rafael	8.73	450.003		418168	Sir Francis Drake Blvd on	3	On Ramp	loops	No	DT578	a3-N-27-101-00873
US101-N	4	Marin	San Rafael	9.05	450.323	.605	402587	4A5334 loc 23	4	Mainline	magnetometers	No	DS320	N4-N-27-101-00905
US101-N	4	Marin	San Rafael	9.93	451.203		431965	Bellam Blvd on	1	On Ramp		No	DT797	a1-N-27-101-00993
US101-N	4	Marin	San Rafael	9.94	451.213	.495	432007	WB 580/Bellam Blvd rm-n-diag	4	Mainline		No	DT797	L4-N-27-101-00994
US101-N	4	Marin	San Rafael	9.94	451.213		431974	WB 580 conn	2	On Ramp		No	DT797	a2-N-27-101-00994
US101-N	4	Marin	San Rafael	9.94	451.213		432014	Bellam Blvd off	1	Off Ramp		No	DT797	z1-N-27-101-00994
US101-N	4	Marin	San Rafael	10.04	451.313	.29	402141	SB OFF-RAMP TO FRANCISCO BLVD	6	Mainline	loops	No	DT798	L6-N-27-101-01004
US101-N	4	Marin	San Rafael	10.52	451.793	.685	402142	ON FRANCISCO BLVD EAST 80FT AF	6	Mainline	loops	No	DT799	L6-N-27-101-01052
US101-N	4	Marin	San Rafael	11.41	452.683	.665	403317	Bell st ped oc	5	Mainline	loops	No	DTB09	L5-N-27-101-01141
US101-N	4	Marin	San Rafael	11.85	453.123	.515	432649	oppo S of Lincoln Ave	5	Mainline		No	DTB08	L5-N-27-101-01185
US101-N	4	Marin	San Rafael	12.44	453.713	.675	403313	oppo N of Lincoln Ave	6	Mainline	loops	No	DTB05	L6-N-27-101-01244
US101-N	4	Marin	San Rafael	13.2	454.473	.63	402589	4A5334 loc 24	5	Mainline	magnetometers	No	DS321	N5-N-27-101-01320
US101-N	4	Marin	San Rafael	13.7	454.973	.5	402591	4A5334 loc 26	4	Mainline	magnetometers	No	DS322	N4-N-27-101-01370
US101-N	4	Marin		14.2	455.473	.5	402593	4A5334 loc 27	5	Mainline	magnetometers	No	DS323	N5-N-27-101-01420
US101-N	4	Marin		14.7	455.973	.35	402595	4A5334 loc 28	4	Mainline	magnetometers	No	DS324	N4-N-27-101-01470
US101-N	4	Marin		14.9	456.173	.35	402597	4A5334 loc 29	4	Mainline	magnetometers	No	DS325	N4-N-27-101-01490
US101-N	4	Marin		15.4	456.673	.45	402599	4A5334 loc 31	4	Mainline	magnetometers	No	DS326	N4-N-27-101-01540
US101-N	4	Marin		15.8	457.073	.225	402601	4A5334 LOC 32	5	Mainline	magnetometers	No	DS327	N5-N-27-101-01580
US101-N	4	Marin		15.85	457.123	.175	400656	N of Miller Creek Rd	4	Mainline	loops	No	DT555	L4-N-27-101-01585
US101-N	4	Marin		16.15	457.423	.225	400428	2600' N of Miller Creek Rd	5	Mainline	loops	No	DT556	L5-N-27-101-01615
US101-N	4	Marin		16.3	457.573	.31	400630	2000' S of Pacheco Creek OC	5	Mainline	loops	No	DTB46	L5-N-27-101-01630
US101-N	4	Marin	Novato	16.77	458.043	.37	400598	N OF PACHECO CREEK OC	4	Mainline	loops	No	DTB45	L4-N-27-101-01677
US101-N	4	Marin		17.04	458.313	.28	400283	2000' N of Pacheco Creek OC	4	Mainline	loops	No	DTB44	L4-N-27-101-01704
US101-N	4	Marin		17.33	458.603	.375	400349	S of Los Robles Rd	4	Mainline	loops	No	DT559	L4-N-27-101-01733
US101-N	4	Marin		17.79	459.063	.455	400962	N of Posada Del sol	4	Mainline	loops	No	DT560	L4-N-27-101-01779
US101-N	4	Marin	Novato	18.24	459.513	.415	401616	IGNACIO BLVD	5	Mainline	loops	No	DT943	L5-N-27-101-01824
US101-N	4	Marin	Novato	18.24	459.513		432626	Ignacio Blvd	2	On Ramp		No	DT943	a2-N-27-101-01824
US101-N	4	Marin	Novato	18.62	459.893	.26	400768	2200' N of Ignasio Blvd	5	Mainline	loops	No	DT564	L5-N-27-101-01862
US101-N	4	Marin	Novato	18.76	460.033	.305	400214	SR-37 conn-n-diag	4	Mainline	loops	No	DT5A1	L4-N-27-101-01876
US101-N	4	Marin	Novato	18.76	460.033		405141	SR-37 conn	2	Fwy-Fwy	loops	No	DT5A1	C2-N-27-101-01876
US101-N	4	Marin	Novato	19.1	460.373		405140	SR-37	1	Fwy-Fwy	loops	No	DT028	C1-N-27-101-01910
US101-N	4	Marin	Novato	19.23	460.503	.415	400390	N of 37 / 101 Interchange	4	Mainline	loops	No	DT028	L4-N-27-101-01923
US101-N	4	Marin	Novato	19.24	460.513		405248	SR-37 on	2	On Ramp	loops	No	DT028	a2-N-27-101-01924
US101-N	4	Marin	Novato	19.59	460.863	.41	405367	Between SR-37 and Rowland Blvd	4	Mainline	loops	No	DT5A3	L4-N-27-101-01959
US101-N	4	Marin	Novato	20.02	461.293		405368	Rowland Blvd off	2	Off Ramp	loops	No	DT5A4	z2-N-27-101-02002
US101-N	4	Marin	Novato	20.05	461.323	.375	405369	oppo Rowland Blvd rm-s-diag	4	Mainline	loops	No	DT5A4	L4-N-27-101-02005
US101-N	4	Marin	Novato	20.34	461.613		405385	Rowland Blvd on	2	On Ramp	loops	No	DT5A5	a2-N-27-101-02034
US101-N	4	Marin	Novato	20.34	461.613	.505	405386	Rowland Blvd rm-n-diag	4	Mainline	loops	No	DT5A5	L4-N-27-101-02034
US101-N	4	Marin	Novato	20.98	462.253		405372	De Long Blvd off	1	Off Ramp	loops	No	DT5A6	z1-N-27-101-02098
US101-N	4	Marin	Novato	21.06	462.333	.445	405373	oppo De Long Blvd rm-s-diag	4	Mainline	loops	No	DT5A6	L4-N-27-101-02106
US101-N	4	Marin	Novato	21.23	462.503		405375	De Long Blvd on	1	On Ramp	loops	No	DT5A7	a1-N-27-101-02123
US101-N	4	Marin	Novato	21.23	462.503	.425	405374	De Long Blvd rm-n-diag	4	Mainline	loops	No	DT5A7	L4-N-27-101-02123
US101-N	4	Marin		21.84	463.113		405376	Atherton Ave off	1	Off Ramp	loops	No	DT5A8	z1-N-27-101-02184
US101-N	4	Marin		21.91	463.183	.435	405377	oppo Atherton Ave rm-s-diag	4	Mainline	loops	No	DT5A8	L4-N-27-101-02191
US101-N	4	Marin		22.1	463.373		405371	Atherton Ave on	2	On Ramp	loops	No	DT5A9	a2-N-27-101-02210
US101-N	4	Marin		22.1	463.373	1.776	405384	Atherton Ave rm-n-diag	3	Mainline	loops	No	DT5A9	L3-N-27-101-02210
US101-N	4	Marin		25.45	466.525		412394	San Antonio Rd off	1	Off Ramp	loops	No	DT0F7	z1-N-27-101-02545
US101-N	4	Marin		25.66	466.735		412393	San Antonio Rd on	1	On Ramp	loops	No	DT0F7	a1-N-27-101-02566
US101-N	4	Marin		25.66	466.735	3.046	412392	San Antonio Rd rm-n-diag	2	Mainline	loops	No	DT0F7	L2-N-27-101-02566
US101-N	4	Sonoma		.21	468.912	1.137	424573	N of San Antonio Creek	3	Mainline	loops	No	DT2B8	L3-N-20-101-00021
US101-N	4	Sonoma		.86	469.562	.64	432604	oppo N of Skinner Rd	3	Mainline		No	DT2B9	L3-N-20-101-00086
US101-N	4	Sonoma		1.49	470.192	.815	424571	Tunzi Rd	3	Mainline	loops	No	DT2C0	L3-N-20-101-00149
US101-N	4	Sonoma		2.49	471.192		415658	Kastania Rd off	1	Off Ramp	loops	No	DT1D0	z1-N-20-101-00249
US101-N	4	Sonoma		2.49	471.192	.595	415657	oppo Kastania Rd rm-s-diag	3	Mainline	loops	No	DT1D0	L3-N-20-101-00249
US101-N	4	Sonoma		2.68	471.382		415668	Kastania Rd on	2	On Ramp	loops	No	DT1D1	a2-N-20-101-00268
US101-N	4	Sonoma		2.68	471.382	.665	415667	Kastania Rd rm-n-diag	2	Mainline	loops	No	DT1D1	L2-N-20-101-00268
US101-N	4	Sonoma	Petaluma	3.73	472.432		415655	Lakeville Hwy off	1	Off Ramp	loops	No	DT1C7	z1-N-20-101-00373
US101-N	4	Sonoma	Petaluma	3.81	472.512		415656	Lakeville Hwy on	2	On Ramp	loops	No	DT1C7	a2-N-20-101-00381
US101-N	4	Sonoma	Petaluma	3.82	472.522	1.015	415649	Lakeville Hwy rm-n-diag	2	Mainline	loops	No	DT1C7	L2-N-20-101-00382
US101-N	4	Sonoma	Petaluma	4.68	473.382		428425	E Washington St off	1	Off Ramp	loops	No	DT2D4	z1-N-20-101-00468
US101-N	4	Sonoma	Petaluma	4.71	473.412	.46	428418	E Washington St rm-n-loop	3	Mainline	loops	No	DT2D4	L3-N-20-101-00471
US101-N	4	Sonoma	Petaluma	4.74	473.442	.69	406289	E Washington St rm-n-loop	3	Mainline	loops	No	DTB52	L3-N-20-101-00495
US101-N	4	Sonoma	Petaluma	4.74	473.442		428419	E Washington St on	1	On Ramp	loops	No	DT2D4	a1-N-20-101-00474
US101-N	4	Sonoma	Petaluma	4.8	473.502		406290	E Washington St on	2	On Ramp	loops	No	DTB52	a2-N-20-101-00480
US101-N	4	Sonoma	Petaluma	6.09	474.792	1.44	428423	oppo NOF E Washington St	3	Mainline	loops	No	DT2D7	L3-N-20-101-00609
US101-N	4	Sonoma	Petaluma	7.62	476.322	.82	412398	Petaluma Blvd rm-n-loop	3	Mainline	loops	No	DT8B0	L3-N-20-101-00762
US101-N	4	Sonoma	Petaluma	7.62	476.322		412399	Petaluma Blvd on	2	On Ramp	loops	No	DT8B0	a2-N-20-101-00762
US101-N	4	Sonoma	Petaluma	7.64	476.342		412397	Petaluma Blvd off	1	Off Ramp	loops	No	DT8B0	z1-N-20-101-00764
US101-N	4	Sonoma	Petaluma	7.73	476.432	.265	412395	Petaluma Blvd	4	Mainline	loops	No	DT8B8	L4-N-20-101-00773
US101-N	4	Sonoma	Petaluma	7.76	476.462		412396	Petaluma Blvd	2	On Ramp	loops	No	DT8B8	a2-N-20-101-00776
US101-N	4	Sonoma		8.15	476.852	.4	416587	Denman Rd	3	Mainline	loops	No	DTB58	L3-N-20-101-00815
US101-N	4	Sonoma		8.53	477.232	.385	402651	4A5334 loc 66	2	Mainline	magnetometers	No	DS815	N2-N-20-101-00853
US101-N	4	Sonoma		8.92	477.622	.485	406553	S of Pepper Rd rm-s-diag	3	Mainline	loops	No	DTB59	L3-N-20-101-00892
US101-N	4	Sonoma		9.5	478.202	.535	402655	4A5334 loc (68) / 68A	3	Mainline	magnetometers	No	DS817	N2-N-20-101-00950
US101-N	4	Sonoma		9.99	478.692	.515	402657	4A5334 loc (69) / 69A	2	Mainline	magnetometers	No	DS818	N2-N-20-101-00999
US101-N	4	Sonoma		10.53	479.232		406555	Railroad Ave off	1	Off Ramp	loops	No	DTB60	z1-N-20-101-01053
US101-N	4	Sonoma		10.53	479.232	.825	406554	Railroad Ave off-n-diag	3	Mainline	loops	No	DTB60	L3-N-20-101-01053
US101-N	4	Sonoma		11.64	480.342	.72	406556	oppo N of W Siera Ave	3	Mainline	loops	No	DTB61	L3-N-20-101-01164
US101-N	4	Sonoma	Cotati	11.85	480.552		409714	W Sierra Ave off	1	Off Ramp	loops	No	DT5B0	z1-N-20-101-01185
US101-N	4	Sonoma	Cotati	11.97	480.672	.295	409663	oppo W Sierra Ave rm-s-diag	3	Mainline	loops	No	DT5B0	L3-N-20-101-01197
US101-N	4	Sonoma	Cotati	12.23	480.932	.29	406557	N of W Siera Ave	3	Mainline	loops	No	DTB62	L3-N-20-101-01223
US101-N	4	Sonoma	Rohnert Park	12.43	481.132		409665	Gravenstein Hwy off	1	Off Ramp	loops	No	DT5B1	z1-N-20-101-01243
US101-N	4	Sonoma	Rohnert Park	12.55	481.252	.295	409664	Gravenstein Hwy rm-s-diag	3	Mainline	loops	No	DT5B1	L3-N-20-101-01255
US101-N	4	Sonoma	Rohnert Park	12.82	481.522		409667	Gravenstein Hwy on	3	On Ramp	loops	No	DT5B2	a3-N-20-101-01282
US101-N	4	Sonoma	Rohnert Park	12.82	481.522	.4	409666	Gravenstein Hwy rm-n-diag	3	Mainline	loops	No	DT5B2	L3-N-20-101-01282
US101-N	4	Sonoma	Rohnert Park	13.35	482.052	.45	406558	S of Rohnert Park Expwy	4	Mainline	loops	No	DTB63	L4-N-20-101-01335
US101-N	4	Sonoma	Rohnert Park	13.72	482.422	.24	406562	oppo Rohnert Park Expwy	3	Mainline	loops	No	DT828	L3-N-20-101-01372
US101-N	4	Sonoma	Rohnert Park	13.83	482.532	.175	406564	Rohnert Park Expwy rm-n-loop	3	Mainline	loops	No	DTB64	L3-N-20-101-01383
US101-N	4	Sonoma	Rohnert Park	13.84	482.542		406565	Rohnert Park Expwy on	2	On Ramp	loops	No	DTB64	a2-N-20-101-01384
US101-N	4	Sonoma	Rohnert Park	13.86	482.562		406563	Rohnert Park Expwy off	1	Off Ramp	loops	No	DT828	z1-N-20-101-01386
US101-N	4	Sonoma	Rohnert Park	14.07	482.772		418190	Rohnert Park Expwy on	3	On Ramp	loops	No	DT830	a3-N-20-101-01407
US101-N	4	Sonoma	Rohnert Park	14.07	482.772	.575	401758	Rohnert Park Expwy rm-n-diag	3	Mainline	loops	No	DT830	L3-N-20-101-01407
US101-N	4	Sonoma		14.98	483.682	.595	401605	Wilfred Ave rm-n-diag	3	Mainline	loops	No	DT930	L3-N-20-101-01498
US101-N	4	Sonoma		14.98	483.682		418183	Wilfred Ave off	1	Off Ramp	loops	No	DT930	z1-N-20-101-01498
US101-N	4	Sonoma		14.98	483.682		418184	Wilfred Ave on	2	On Ramp	loops	No	DT930	a2-N-20-101-01498
US101-N	4	Sonoma		15.26	483.962	.51	420141	oppo Laguna de Santa Rosa	4	Mainline	loops	No	DT931	L4-N-20-101-01526
US101-N	4	Sonoma		16	484.702	.625	402671	4A5334 loc 78	3	Mainline	magnetometers	No	DS827	N3-N-20-101-01600
US101-N	4	Sonoma		16.51	485.212		428128	Todd Rd on diag	2	On Ramp	loops	No	DT936	a2-N-20-101-01651
US101-N	4	Sonoma		16.51	485.212	.5	401598	TODD RD	3	Mainline	loops	No	DT936	L3-N-20-101-01651
US101-N	4	Sonoma		17	485.702	.47	402673	4A5334 loc 79	3	Mainline	magnetometers	No	DS828	N3-N-20-101-01700
US101-N	4	Sonoma		17.45	486.152	.715	402675	4A5334 loc 80	3	Mainline	magnetometers	No	DS829	N3-N-20-101-01745
US101-N	4	Sonoma	Santa Rosa	18.43	487.132	.75	401603	Hearn Ave Rm-n-diag	3	Mainline	loops	No	DT934	L3-N-20-101-01843
US101-N	4	Sonoma	Santa Rosa	18.43	487.132		418181	Hearn Ave off	2	Off Ramp	loops	No	DT934	z2-N-20-101-01843
US101-N	4	Sonoma	Santa Rosa	18.43	487.132		418182	Hearn Ave on	2	On Ramp	loops	No	DT934	a2-N-20-101-01843
US101-N	4	Sonoma	Santa Rosa	18.95	487.652		418180	Baker Ave on	1	On Ramp	loops	No	DT935	a1-N-20-101-01895
US101-N	4	Sonoma	Santa Rosa	18.95	487.652		418179	Baker Ave off	1	Off Ramp	loops	No	DT935	z1-N-20-101-01895
US101-N	4	Sonoma	Santa Rosa	18.95	487.652	.53	401602	Baker Ave rm-n-diag	3	Mainline	loops	No	DT935	L3-N-20-101-01895
US101-N	4	Sonoma	Santa Rosa	19.49	488.192	.38	402677	4A5334 LOC 81	5	Mainline	magnetometers	No	DS830	N5-N-20-101-01949
US101-N	4	Sonoma	Santa Rosa	19.71	488.412	.29	402125	EB 12/WB 12 rm-s-fly/diag	3	Mainline	loops	No	DT786	L3-N-20-101-01971
US101-N	4	Sonoma	Santa Rosa	19.71	488.412		418604	EB 12/WB 12 on	2	On Ramp	loops	No	DT786	a2-N-20-101-01971
US101-N	4	Sonoma	Santa Rosa	19.71	488.412		418603	EB 12/WB 12 off	1	Off Ramp	loops	No	DT786	z1-N-20-101-01971
US101-N	4	Sonoma	Santa Rosa	20.07	488.772	.315	402128	Third St rm-s-diag	3	Mainline	loops	No	DT788	L3-N-20-101-02007
US101-N	4	Sonoma	Santa Rosa	20.34	489.042	.305	402129	6th St rm-n-diag	3	Mainline	loops	No	DT789	L3-N-20-101-02034
US101-N	4	Sonoma	Santa Rosa	20.34	489.042		418602	6th St on	1	On Ramp	loops	No	DT789	a1-N-20-101-02034
US101-N	4	Sonoma	Santa Rosa	20.63	489.332		421418	NB College Ave off	1	Off Ramp	loops	No	DT791	z1-N-20-101-02063
US101-N	4	Sonoma	Santa Rosa	20.68	489.382	.265	402132	oppo SB College Ave rm-s-diag	3	Mainline	loops	No	DT790	L3-N-20-101-02068
US101-N	4	Sonoma	Santa Rosa	20.87	489.572	.275	402133	NB College Ave rm-n-diag	3	Mainline	loops	No	DT791	L3-N-20-101-02087
US101-N	4	Sonoma	Santa Rosa	20.87	489.572		418601	NB College Ave on	2	On Ramp	loops	No	DT791	a2-N-20-101-02087
US101-N	4	Sonoma	Santa Rosa	21.23	489.932	.425	402135	N of College Ave on-n-diag	4	Mainline	loops	No	DT792	L4-N-20-101-02123
US101-N	4	Sonoma	Santa Rosa	21.72	490.422	.305	402138	oppo Steele Lane rm-s-diag	3	Mainline	loops	No	DT793	L3-N-20-101-02172
US101-N	4	Sonoma	Santa Rosa	21.84	490.542		409675	Steele Lane on	3	On Ramp	loops	No	DT5F3	a3-N-20-101-02184
US101-N	4	Sonoma	Santa Rosa	21.84	490.542	.351	409674	Steele Lane rm-n-diag	3	Mainline	loops	No	DT5F3	L3-N-20-101-02184
US101-N	4	Sonoma	Santa Rosa	22.43	491.125	.566	410502	Bicentennial Way rm-s-diag	3	Mainline	loops	No	DT4A6	L3-N-20-101-02243
US101-N	4	Sonoma	Santa Rosa	22.45	491.145		410503	Bicentennial Way off	2	Off Ramp	loops	No	DT4A6	z2-N-20-101-02245
US101-N	4	Sonoma	Santa Rosa	22.98	491.675		409672	Mendocino Dr on	2	On Ramp	loops	No	DT4A8	a2-N-20-101-02298
US101-N	4	Sonoma	Santa Rosa	22.98	491.675	.425	409671	Mendocino Dr rm-n-diag	3	Mainline	loops	No	DT4A8	L3-N-20-101-02298
US101-N	4	Sonoma		23.28	491.975	.885	409673	oppo Hopper Ave rm-s-loop	3	Mainline	loops	No	DT4A9	L3-N-20-101-02328
US101-N	4	Sonoma		24.65	493.345		409670	River Rd off	1	Off Ramp	loops	No	DT5D2	z1-N-20-101-02465
US101-N	4	Sonoma		24.75	493.445	.83	409668	River Rd rm-n-loop	3	Mainline	loops	No	DT5D2	L3-N-20-101-02475
US101-N	4	Sonoma		24.76	493.455		409669	River Rd on	1	On Ramp	loops	No	DT5D2	a1-N-20-101-02476
US101-N	4	Sonoma		24.94	493.635	.84	409683	Mark West Spring Rd rm-n-diag	3	Mainline	loops	No	DT5D4	L3-N-20-101-02494
US101-N	4	Sonoma		24.94	493.635		409684	Mark West Spring on	1	On Ramp	loops	No	DT5D4	a1-N-20-101-02494
US101-N	4	Sonoma		26.18	494.875		410507	Airport Blvd off	1	Off Ramp	loops	No	DT5D9	z1-N-20-101-02618
US101-N	4	Sonoma		26.39	495.085		410506	Airport Blvd on-n-hook	3	On Ramp	loops	No	DT5D9	a3-N-20-101-02639
US101-N	4	Sonoma		26.43	495.125	1.295	410505	Airport Blvd rm-n-coll/diag	3	Mainline	loops	No	DT5D9	L3-N-20-101-02643
US101-N	4	Sonoma		27.53	496.225	.615	409678	Shiloh Rd rm-n-loop	3	Mainline	loops	No	DT5E3	L3-N-20-101-02753
US101-N	4	Sonoma		27.53	496.225		409679	Shiloh Rd on	1	On Ramp	loops	No	DT5E3	a1-N-20-101-02753
US101-N	4	Sonoma		27.66	496.355	.85	409681	Shiloh Rd rm-n-diag	3	Mainline	loops	No	DT5E5	L3-N-20-101-02766
US101-N	4	Sonoma		27.66	496.355		409682	Shiloh Rd on	1	On Ramp	loops	No	DT5E5	a1-N-20-101-02766
US101-N	4	Sonoma		29.23	497.925	.92	410504	oppo Old redwood Hwy rm-s-diag	3	Mainline	loops	No	DT5F0	L3-N-20-101-02923
US101-N	4	Sonoma		29.5	498.195	.68	402698	4A5334 LOC 99	2	Mainline	magnetometers	No	DS848	N2-N-20-101-02950
US101-N	4	Sonoma		30.59	499.285	.745	402701	4A5334 loc 101	2	Mainline	magnetometers	No	DS850	N2-N-20-101-03059
US101-N	4	Sonoma		30.99	499.685	.68	402703	4A5334 loc 102	2	Mainline	magnetometers	No	DS851	N2-N-20-101-03099
US101-N	4	Sonoma		31.95	500.645	.755	402706	4A5334 loc 104	2	Mainline	magnetometers	No	DS853	N2-N-20-101-03195
US101-N	4	Sonoma		32.5	501.195	.54	402708	4A5334 loc 105	2	Mainline	magnetometers	No	DS854	N2-N-20-101-03250
US101-N	4	Sonoma		33.03	501.725	.555	402710	4A5334 loc 106	2	Mainline	magnetometers	No	DS855	N2-N-20-101-03303
US101-N	4	Sonoma		33.61	502.305	.435	402712	4A5334 LOC 107	2	Mainline	magnetometers	No	DS856	N2-N-20-101-03361
US101-N	4	Sonoma	Healdsburg	33.9	502.595	.395	402713	4A5334 loc 108	2	Mainline	magnetometers	No	DS857	N2-N-20-101-03390
US101-N	4	Sonoma	Healdsburg	34.4	503.095	.53	403270	4A5334 loc 109	2	Mainline	magnetometers	No	DS858	N2-N-20-101-03440
US101-N	4	Sonoma		34.96	503.655	.765	402717	4A5334 loc 110	2	Mainline	magnetometers	No	DS859	N2-N-20-101-03496
US101-N	4	Sonoma		35.93	504.625	.695	402719	4A5334 loc 111	2	Mainline	magnetometers	No	DS860	N2-N-20-101-03593
US101-N	4	Sonoma	Healdsburg	36.35	505.045	.55	402721	4A5334 loc 112	2	Mainline	magnetometers	No	DS861	N2-N-20-101-03635
US101-N	4	Sonoma		37.03	505.725	.725	402723	4A5334 loc 113	2	Mainline	magnetometers	No	DS862	N2-N-20-101-03703
US101-N	4	Sonoma		37.8	506.495	1.03	402725	4A5334 loc 114	2	Mainline	magnetometers	No	DS863	N2-N-20-101-03780
US101-N	4	Sonoma		R39	507.785	.885	402727	4A5334 loc 116	2	Mainline	magnetometers	No	DS865	N2-N-20-101-03900
US101-N	4	Sonoma		R39.48	508.265	.65	402729	4A5334 loc 117	2	Mainline	magnetometers	No	DS866	N2-N-20-101-03948
US101-N	4	Sonoma		R40.3	509.085	.76	403271	4A5334 loc 119	2	Mainline	magnetometers	No	DS868	N2-N-20-101-04030
US101-N	4	Sonoma		R41	509.785	.63	402734	4A5334 loc 120	2	Mainline	magnetometers	No	DS869	N2-N-20-101-04100
US101-N	4	Sonoma		R41.56	510.345	.78	402736	4A5334 loc 121	2	Mainline	magnetometers	No	DS870	N2-N-20-101-04156
US101-N	4	Sonoma		R42.56	511.345	.955	402739	4A5334 loc 123	2	Mainline	magnetometers	No	DS872	N2-N-20-101-04256
US101-N	4	Sonoma		R43.47	512.255	.62	402742	4A5334 loc 126	2	Mainline	magnetometers	No	DS874	N2-N-20-101-04347
US101-N	4	Sonoma		43.8	512.585	.515	426602	N of Canyon Rd	2	Mainline	loops	No	DT2C3	L2-N-20-101-04380
US101-N	4	Sonoma		R44.5	513.285	.61	402744	4A5334 loc 128	2	Mainline	magnetometers	No	DS876	N2-N-20-101-04450
US101-N	4	Sonoma		R45.02	513.805	.475	402746	4A5334 loc 129	2	Mainline	magnetometers	No	DS877	N2-N-20-101-04502
US101-N	4	Sonoma		R45.45	514.235	.435	402748	4A5334 loc 130	2	Mainline	magnetometers	No	DS878	N2-N-20-101-04545
US101-N	4	Sonoma		R45.89	514.675	1.06	402602	4A5334 loc 33/130A	2	Mainline	magnetometers	No	DS328	N2-N-20-101-04589
US101-N	4	Sonoma		R47.57	516.355	1.155	402751	4A5334 loc 133	2	Mainline	magnetometers	No	DS881	N2-N-20-101-04757
US101-N	4	Sonoma		R48.2	516.985	.515	402754	4A5334 loc 135	2	Mainline	magnetometers	No	DS883	N2-N-20-101-04820
US101-N	4	Sonoma		R48.6	517.385	.425	402756	4A5334 loc 136	2	Mainline	magnetometers	No	DS884	N2-N-20-101-04860
US101-N	4	Sonoma		R49.05	517.835	.45	402758	4A5334 loc 137	2	Mainline	magnetometers	No	DS885	N2-N-20-101-04905
US101-N	4	Sonoma		R49.5	518.285	1.055	402760	4A5334 loc 138	2	Mainline	magnetometers	No	DS886	N2-N-20-101-04950
US101-N	4	Sonoma	Cloverdale	51.16	519.945	1.065	426603	oppo S of Citrus Fair Dr	2	Mainline	loops	No	DT2C4	L2-N-20-101-05116
US101-N	4	Sonoma	Cloverdale	R51.63	520.415	.51	402767	4A5334 loc 143	2	Mainline	magnetometers	No	DS891	N2-N-20-101-05163
US101-N	4	Sonoma	Cloverdale	R52.18	520.965	.435	402604	4A5334 Loc 34 / 143B	2	Mainline	magnetometers	No	DS329	N2-N-20-101-05218
US101-N	4	Sonoma	Cloverdale	R52.5	521.285	.41	402769	4A5334 loc 144	2	Mainline	magnetometers	No	DS892	N2-N-20-101-05250
US101-N	4	Sonoma		R53	521.785	.44	402763	4A5334 loc 141	2	Mainline	magnetometers	No	DS889	N2-N-20-101-05300
