Fwy,District,County,City,CA PM,Abs PM,Length,ID,Name,Lanes,Type,Sensor Type,HOV,MS ID,IRM,Latitude,Longitude,Dir,State_PM,Abs_PM,User_ID_1,_file_date,_source_file
SR1-S,12,Orange,Newport Beach,20.03,20.051,2.76,1221123,1 SB N of 55,1.0,Mainline,,No,2545,,33.621545,-117.933258,S,20.03,20.051,2545,2023-09-21,d12_text_meta_2023_09_21.txt
SR1-S,5,Monterey,,62.947,313.385,2.567,500011262,SOUTH OF GARRAPATA CREEK BRIDGE,1.0,Mainline,,No,1,,36.416919,-121.913983,S,62.947,313.385,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,63.08,313.518,2.566,500011252,NORTH OF GARRAPATA CREEK BRIDGE,1.0,Mainline,,No,1,,36.418734,-121.913302,S,63.08,313.518,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,72.331,322.8,2.714,500010012,CARMEL RIV BRIDGE MLSB,1.0,Mainline,,No,1,,36.53586,-121.91287,S,72.331,322.8,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,72.758,323.227,0.698,500010022,CARMEL VALLEY RD HWY 1 NB VDS ML,1.0,Mainline,,No,1,,36.541106,-121.90882,S,72.758,323.227,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,73.727,324.196,0.831,500010032,OCEAN AVE HWY 1 NB VDS MLSB SB,1.0,Mainline,,No,1,,36.55466,-121.910928,S,73.727,324.196,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,74.42,324.889,0.62,500010042,CARPENTER RD HWY 1 NB VDS MLSB S,2.0,Mainline,,No,1,,36.564468,-121.911943,S,74.42,324.889,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,74.969,325.438,0.567,500010052,HWY 68 WEST AT HWY 1 NB VDS MLSB,2.0,Mainline,,No,1,,36.572437,-121.913036,S,74.969,325.438,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,74.97,325.439,,500010053,HWY 68 WEST AT HWY 1 NB VDS ONSB,1.0,On Ramp,,No,1,,36.572452,-121.913037,S,74.97,325.439,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R75.555,326.024,0.62,500010063,MUNRAS RD HWY 1 NB VDS MLSB SB,2.0,Mainline,,No,1,,36.578805,-121.906571,S,R75.555,326.024,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R75.556,326.025,,500010064,MUNRAS RD HWY 1 NB VDS ONSB SB,1.0,On Ramp,,No,1,,36.578814,-121.906557,S,R75.556,326.025,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R76.209,326.678,,500010071,MUNRAS RD HWY 1 SB VDS ONSB SB,1.0,On Ramp,,No,1,,36.582629,-121.895968,S,R76.209,326.678,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R76.21,326.679,0.695,500010072,MUNRAS RD HWY 1 SB VDS MLSB SB,2.0,Mainline,,No,1,,36.582631,-121.895951,S,R76.21,326.679,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R76.946,327.415,0.711,500010082,SOUTH OF AQUAJITO RD HWY 1 NB VD,2.0,Mainline,,No,1,,36.585861,-121.883779,S,R76.946,327.415,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R77.631,328.1,,500010091,SLOAT AVE HWY 1 SB VDS OFSB SB,2.0,Off Ramp,,No,1,,36.593413,-121.876694,S,R77.631,328.1,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R77.632,328.101,0.539,500010092,SLOAT AVE HWY 1 SB VDS MLSB SB,2.0,Mainline,radars,No,1,,36.593416,-121.876677,S,R77.632,328.101,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R78.024,328.493,0.339,500010102,SOUTH OF HWY 68 EAST AT HWY 1 NB,2.0,Mainline,radars,No,1,,36.594697,-121.869852,S,R78.024,328.493,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R78.311,328.78,0.26,500010111,NORTH OF HWY 68 EAST AT HWY 1 SB,3.0,Mainline,,No,1,,36.597342,-121.866056,S,R78.311,328.78,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Monterey,R78.546,329.015,0.353,500010121,CASA VERDE WAY HWY 1 SB VDS MLSB,2.0,Mainline,radars,No,1,,36.600103,-121.86363,S,R78.546,329.015,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Seaside,R79.018,329.487,,500010131,NORTH OF DEL MONTE AVE HWY 1 SB,1.0,Off Ramp,,No,1,,36.606398,-121.86105,S,R79.018,329.487,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Seaside,R79.019,329.488,0.497,500010132,NORTH OF DEL MONTE AVE HWY 1 SB,2.0,Mainline,radars,No,1,,36.606412,-121.861049,S,R79.019,329.488,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Sand City,R79.541,330.01,0.72,500010143,CANYON DEL REY BLVD AT HWY 1 NB,2.0,Mainline,radars,No,1,,36.612005,-121.855285,S,R79.541,330.01,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Sand City,R79.542,330.011,,500010144,CANYON DEL REY BLVD AT HWY 1 NB,1.0,Off Ramp,,No,1,,36.612016,-121.855272,S,R79.542,330.011,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Seaside,R80.46,330.929,0.748,500010153,SOUTH OF FREMONT BLVD AT HWY 1 N,2.0,Mainline,radars,No,1,,36.622494,-121.845397,S,R80.46,330.929,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R81.039,331.508,0.559,500011011,NORTH OF FREMONT HWY 1 SB VDS ML,3.0,Mainline,,No,1,,36.628201,-121.838291,S,R81.039,331.508,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R81.578,332.047,0.87,500011022,MIDPOINT HWY 1 NB VDS MLSB SB,3.0,Mainline,radars,No,1,,36.63447,-121.832614,S,R81.578,332.047,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R82.78,333.249,1.37,500011033,LIGHTFIGHTER DR HWY 1 NB VDS MLS,3.0,Mainline,radars,No,1,,36.645941,-121.817102,S,R82.78,333.249,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R82.781,333.25,,500011034,LIGHTFIGHTER DR HWY 1 NB VDS OFS,1.0,Off Ramp,,No,1,,36.64595,-121.817089,S,R82.781,333.25,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R84.317,334.786,1.106,500011043,IMJIN PARKWAY HWY 1 NB VDS MLSB,3.0,Mainline,radars,No,1,,36.6672,-121.814481,S,R84.317,334.786,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R84.318,334.787,,500011044,IMJIN PARKWAY HWY 1 NB VDS OFSB,1.0,Off Ramp,,No,1,,36.667213,-121.814473,S,R84.318,334.787,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Marina,R84.992,335.461,1.189,500011053,DEL MONTE BLVD SOUTH HWY 1 NB VD,2.0,Mainline,radars,No,1,,36.67579,-121.808715,S,R84.992,335.461,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,Marina,R84.993,335.462,,500011054,DEL MONTE BLVD SOUTH HWY 1 NB VD,1.0,On Ramp,,No,1,,36.675803,-121.808707,S,R84.993,335.462,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R86.695,337.164,,500011061,RESERVATION RD HWY 1 SB VDS OFSB,1.0,Off Ramp,,No,1,,36.699651,-121.803406,S,R86.695,337.164,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R86.696,337.165,1.793,500011062,RESERVATION RD HWY 1 SB VDS MLSB,2.0,Mainline,radars,No,1,,36.699664,-121.803399,S,R86.696,337.165,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R88.578,339.047,1.834,500011073,DEL MONTE BLVD NORTH HWY 1 NB VD,2.0,Mainline,radars,No,1,,36.724645,-121.790202,S,R88.578,339.047,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R90.363,340.832,1.147,500011083,NASHUA RD HWY 1 NB VDS MLSB,2.0,Mainline,,No,1,,36.74546,-121.771718,S,R90.363,340.832,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R90.873,341.342,,500011101,HWY 156 AT HWY 1 SB VDS ONSB SB,2.0,On Ramp,,No,1,,36.751712,-121.767239,S,R90.873,341.342,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R90.874,341.343,0.89,500011102,HWY 156 AT HWY 1 SB VDS MLSB SB,2.0,Mainline,radars,No,1,,36.751725,-121.76723,S,R90.874,341.343,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,T92.145,342.614,1.053,500011113,HWY 183 AT HWY 1 NB VDS MLSB SB,1.0,Mainline,radars,No,1,,36.770227,-121.765321,S,T92.145,342.614,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,94.388,343.45,0.812,500011123,MOLERA RD HWY 1 NB VDS MLSB SB,1.0,Mainline,radars,No,1,,36.780157,-121.77757,S,94.388,343.45,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,95.177,344.239,0.71,500011133,POTRERO RD HWY 1 NB VDS MLSB SB,1.0,Mainline,,No,1,,36.790632,-121.783446,S,95.177,344.239,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,95.81,344.872,0.621,500011141,MOSS LANDING RD HWY 1 SB VDS MLS,1.0,Mainline,radars,No,1,,36.799869,-121.783294,S,95.81,344.872,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,96.419,345.481,1.191,500011152,ELKHORN SLOUGH HWY 1 NB VDS MLSB,1.0,Mainline,,No,1,,36.808674,-121.784243,S,96.419,345.481,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,98.193,347.255,1.423,500011211,STRUVE RD HWY 1 SB VDS MLSB SB,1.0,Mainline,,No,1,,36.828909,-121.772128,S,98.193,347.255,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,99.265,348.327,1.423,500011221,NORTH OF SPRINGFIELD RD HWY 1 SB,1.0,Mainline,,No,1,,36.844276,-121.771089,S,99.265,348.327,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,T101.038,350.1,,500011231,SALINAS RD HWY 1 SB VDS ONSB SB,1.0,On Ramp,,No,1,,36.869765,-121.770071,S,T101.038,350.1,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,T101.039,350.101,1.14,500011232,SALINAS RD HWY 1 SB VDS MLSB SB,2.0,Mainline,,No,1,,36.869779,-121.770072,S,T101.039,350.101,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Monterey,,R101.545,350.607,0.846,500011242,TRAFTON RD HWY 1 NB VDS MLSB SB,2.0,Mainline,,No,1,,36.876938,-121.77121,S,R101.545,350.607,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Watsonville,R0.879999999999995,351.973,1.027,500013013,HWY 129 AT HWY 1 NB VDS MLSB SB,2.0,Mainline,,No,1,,36.896496,-121.775542,S,R0.879999999999995,351.973,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Watsonville,R0.881000000000029,351.974,,500013014,HWY 129 AT HWY 1 NB VDS ONSB SB,1.0,On Ramp,,No,1,,36.896509,-121.77555,S,R0.881000000000029,351.974,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R1.387,352.48,,500013021,HWY 129 AT HWY 1 SB VDS OFSB SB,1.0,Off Ramp,,No,1,,36.903011,-121.779713,S,R1.387,352.48,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R1.38799999999998,352.481,0.773,500013022,HWY 129 AT HWY 1 SB VDS MLSB SB,2.0,Mainline,,No,1,,36.903024,-121.779721,S,R1.38799999999998,352.481,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R2.4259,353.519,1.005,500013032,HARKINS SLOUGH RD HWY 1 NB VDS M,2.0,Mainline,,No,1,,36.916366,-121.78828,S,R2.4259,353.519,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R2.42702,353.52,,500013033,HARKINS SLOUGH RD HWY 1 NB VDS O,1.0,On Ramp,,No,1,,36.916379,-121.788288,S,R2.42702,353.52,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R3.3969,354.49,,500013041,HWY 152 AT HWY 1 SB VDS OFSB SB,1.0,Off Ramp,,No,1,,36.92632,-121.800206,S,R3.3969,354.49,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R3.39802,354.491,1.048,500013042,HWY 152 AT HWY 1 SB VDS MLSB SB,2.0,Mainline,,No,1,,36.926329,-121.800221,S,R3.39802,354.491,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R4.5219,355.615,0.962,500013051,BUENA VISTA DR HWY 1 SB VDS MLSB,2.0,Mainline,,No,1,,36.933533,-121.817904,S,R4.5219,355.615,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R5.322,356.415,1.107,500013061,MIDPOINT HWY 1 SB VDS MLSB SB,2.0,Mainline,,No,1,,36.937393,-121.830893,S,R5.322,356.415,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R6.7359,357.829,1.143,500013072,MAR MONTE AVE AT HWY 1 NB VDS ML,3.0,Mainline,,No,1,,36.950001,-121.851752,S,R6.7359,357.829,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R7.60898,358.702,0.642,500013082,MAR MONTE AVE AT HWY 1 NB VDS ML,3.0,Mainline,,No,1,,36.959769,-121.861874,S,R7.60898,358.702,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,R8.0198,359.113,0.352,500013092,LARKIN VALLEY RD HWY 1 NB VDS ML,2.0,Mainline,,No,1,,36.96436,-121.866653,S,R8.0198,359.113,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,8.11000000000001,359.408,0.441,500013102,FREEDOM BLVD HWY 1 NB VDS MLSB S,2.0,Mainline,,No,1,,36.967672,-121.870057,S,8.11000000000001,359.408,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,8.699,359.997,0.451,500013111,FREEDOM BLVD AT HWY 1 SB VDS MLS,2.0,Mainline,radars,No,1,,36.972399,-121.878729,S,8.699,359.997,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,9.0141,360.312,0.426,500013123,RIO DEL MAR BLVD AT HWY 1 NB VDS,2.0,Mainline,,No,1,,36.974214,-121.883973,S,9.0141,360.312,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,9.01499,360.313,,500013124,RIO DEL MAR BLVD AT HWY 1 NB VDS,1.0,On Ramp,,No,1,,36.97422,-121.88399,S,9.01499,360.313,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,9.5522,360.85,0.653,500013131,RIO DEL MAR BLVD AT HWY 1 SB VDS,2.0,Mainline,radars,No,1,,36.975165,-121.8935,S,9.5522,360.85,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,10.319,361.617,0.61,500013142,STATE PARK DR AT HWY 1 NB VDS ML,2.0,Mainline,,No,1,,36.976222,-121.907143,S,10.319,361.617,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,10.772,362.07,0.565,500013151,STATE PARK DR AT HWY 1 SB VDS ML,2.0,Mainline,radars,No,1,,36.979813,-121.914036,S,10.772,362.07,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,11.449,362.747,0.553,500014012,PARK AVE NEXT EXIT SIGN HWY 1 NB,2.0,Mainline,,No,1,,36.982938,-121.92552,S,11.449,362.747,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,11.88,363.178,0.443,500014022,PARK AVE AT HWY 1 NB VDS MLSB SB,2.0,Mainline,radars,No,1,,36.983854,-121.933254,S,11.88,363.178,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Capitola,12.337,363.635,0.576,500014031,PARK AVE AT HWY 1 SB VDS MLSB SB,2.0,Mainline,radars,No,1,,36.983902,-121.941551,S,12.337,363.635,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Capitola,13.033,364.331,0.471,500014042,BAY AVE / PORTER ST AT HWY 1 NB,2.0,Mainline,radars,No,1,,36.98343,-121.954157,S,13.033,364.331,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Capitola,13.278,364.576,,500014051,BAY AVE / PORTER ST AT HWY 1 SB,1.0,Off Ramp,,No,1,,36.98302,-121.958493,S,13.278,364.576,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Capitola,13.279,364.577,0.291,500014052,BAY AVE / PORTER ST AT HWY 1 SB,2.0,Mainline,radars,No,1,,36.983018,-121.95851,S,13.279,364.577,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,13.613,364.911,,500014061,41ST ST OC AT HWY 1 SB VDS ONSB,1.0,On Ramp,,No,1,,36.982686,-121.964243,S,13.613,364.911,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,13.614,364.912,0.324,500014062,41ST ST OC AT HWY 1 SB VDS MLSB,2.0,Mainline,radars,No,1,,36.982687,-121.964261,S,13.614,364.912,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,13.928,365.226,0.398,500014071,41ST ST EXIT AT HWY 1 SB VDS MLS,2.0,Mainline,radars,No,1,,36.983036,-121.969917,S,13.928,365.226,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,,14.41,365.708,0.536,500014082,SOQUEL DR NEXT EXIT SIGN HWY 1 N,3.0,Mainline,radars,No,1,,36.985023,-121.978295,S,14.41,365.708,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,15,366.298,0.578,500014091,SOQUEL AVE AT HWY 1 SB VDS MLSB,2.0,Mainline,radars,No,1,,36.987467,-121.988544,S,15,366.298,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,15,366.298,,500014094,SOQUEL AVE AT HWY 1 SB VDS OFSB,1.0,Off Ramp,,No,1,,36.987467,-121.988544,S,15,366.298,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,15.565,366.863,0.291,500014103,EAST OF MORRISSEY BLVD AT HWY 1,3.0,Mainline,,No,1,,36.98813,-121.998715,S,15.565,366.863,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,15.583,366.881,0.225,500014102,EAST OF MORRISSEY BLVD AT HWY 1,2.0,Mainline,radars,No,1,,36.988133,-121.99904,S,15.583,366.881,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,16.015,367.313,0.372,500014112,WEST OF MORRISSEY BLVD AT HWY 1,3.0,Mainline,radars,No,1,,36.988313,-122.006837,S,16.015,367.313,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,16.016,367.314,,500014113,WEST OF MORRISSEY BLVD AT HWY 1,1.0,Off Ramp,,No,1,,36.988313,-122.006855,S,16.016,367.314,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,16.328,367.626,0.352,500014122,EAST OF EMELINE DR AT HWY 1 NB V,3.0,Mainline,radars,No,1,,36.988555,-122.012505,S,16.328,367.626,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,16.72,368.018,0.401,500014133,BEGIN HWY 17 NB AND HWY 1 NB SEP,2.0,Mainline,radars,No,1,,36.989141,-122.019205,S,16.72,368.018,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,16.721,368.019,,500014134,BEGIN HWY 17 NB AND HWY 1 NB SEP,2.0,On Ramp,,No,1,,36.98914,-122.019218,S,16.721,368.019,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,17.1315,368.429,0.205,500014142,BEGIN HWY 17 NB AND HWY 1 SB SEP,2.0,Mainline,radars,No,1,,36.986601,-122.023277,S,17.1315,368.429,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,5,Santa Cruz,Santa Cruz,17.131,368.429,2.5,500014141,BEGIN HWY 17 NB AND HWY 1 SB SEP,1.0,Mainline,,No,1,,36.986601,-122.023277,S,17.131,368.429,1,2026-03-27,d05_text_meta_2026_03_27.txt
SR1-S,4,San Francisco,San Francisco,6.29,443.345,3.355,416145,oppo 500' N of Lake St,2.0,Mainline,radars,No,DT150,U2-S-34-001-00629,37.792051,-122.469816,S,6.29,443.345,DT150,2026-02-14,d04_text_meta_2026_02_14.txt
SR2-E,7,Los Angeles,Los Angeles,14.95,7.512,,767529,SB 5 TO EB/NB 2,2.0,Fwy-Fwy,loops,No,4815,,34.099867,-118.250941,E,14.95,7.512,4815,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,15,7.562,,767483,NB 5 TO EB/NB 2 #1,2.0,Fwy-Fwy,loops,No,4456,,34.10053,-118.250581,E,15,7.562,4456,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,15,7.562,,767482,NEWELL ST,1.0,On Ramp,loops,No,4456,,34.10053,-118.250581,E,15,7.562,4456,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,15.2,7.762,2.65,767494,E/O ROUTE 5,3.0,Mainline,loops,No,2458,,34.103332,-118.249733,E,15.2,7.762,2458,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,15.2,7.762,,767496,NB 5 TO EB/NB 2 #2,2.0,Fwy-Fwy,loops,No,2458,,34.103332,-118.249733,E,15.2,7.762,2458,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,15.5,8.062,,767510,FLETCHER DR,1.0,On Ramp,loops,No,4457,,34.107693,-118.249538,E,15.5,8.062,4457,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,15.5,8.062,0.45,767509,FLETCHER DR,4.0,Mainline,loops,No,4457,,34.107693,-118.249538,E,15.5,8.062,4457,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,16.1,8.662,0.45,767523,SAN FERNANDO RD,4.0,Mainline,loops,No,4458,,34.113959,-118.242956,E,16.1,8.662,4458,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,16.1,8.662,,767524,SAN FERNANDO RD,1.0,On Ramp,loops,No,4458,,34.113959,-118.242956,E,16.1,8.662,4458,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,16.1,8.662,,767525,SAN FERNANDO RD,2.0,Off Ramp,loops,No,4458,,34.113959,-118.242956,E,16.1,8.662,4458,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,16.4,8.962,0.45,767541,34TH AVE,4.0,Mainline,loops,No,2479,,34.11606,-118.238384,E,16.4,8.962,2479,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R17,9.562,,767556,EAGLE ROCK BLVD,1.0,Off Ramp,loops,No,4459,,34.121074,-118.229892,E,R17,9.562,4459,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R17,9.562,0.55,767554,EAGLE ROCK BLVD,4.0,Mainline,loops,No,4459,,34.121074,-118.229892,E,R17,9.562,4459,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R17,9.562,,767555,EAGLE ROCK BLVD,1.0,On Ramp,loops,No,4459,,34.121074,-118.229892,E,R17,9.562,4459,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R17.5,10.062,,767574,YORK BLVD / DELEVAN,1.0,On Ramp,loops,No,4460,,34.128043,-118.228421,E,R17.5,10.062,4460,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R17.5,10.062,0.5,767572,YORK BLVD / DELEVAN,5.0,Mainline,loops,No,4460,,34.128043,-118.228421,E,R17.5,10.062,4460,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18,10.562,0.65,767620,N/O YORK BLVD,4.0,Mainline,loops,No,2606,,34.135337,-118.229285,E,R18,10.562,2606,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18.237,10.799,,767442,COLORADO BLVD,1.0,Off Ramp,loops,No,4467,,34.13876,-118.228414,E,R18.237,10.799,4467,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18.237,10.799,,767441,EB/NB 2 TO EB 134,2.0,Fwy-Fwy,loops,No,4467,,34.13876,-118.228414,E,R18.237,10.799,4467,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18.8,11.362,,767457,EB/NB 2 TO WB 134,1.0,Fwy-Fwy,loops,No,2460,,34.146613,-118.226176,E,R18.8,11.362,2460,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18.8,11.362,0.45,767455,CONN ROUTE 134 EB,4.0,Mainline,loops,No,2460,,34.146613,-118.226176,E,R18.8,11.362,2460,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18.9,11.462,,768203,HOLLY DR,1.0,On Ramp,loops,No,4461,,34.147961,-118.225767,E,R18.9,11.462,4461,2023-12-22,d07_text_meta_2023_12_22.txt
SR2-E,7,Los Angeles,Los Angeles,R18.9,11.462,,768204,HOLLY DR,2.0,Off Ramp,loops,No,4461,,34.147961,-118.225767,E,R18.9,11.462,4461,2023-12-22,d07_text_meta_2023_12_22.txt
